DateTime,RNF_in,RNF_in_Linear_fit
2015-12-31,0.7590322580645161,0.4116677010996583
2016-01-31,0.14322580645161292,0.4110023108725699
2016-02-29,0.22379310344827588,0.41037984904722913
2016-03-31,0.3470967741935484,0.4097144588201407
2016-04-30,1.0290000000000001,0.40907053279392613
2016-05-31,0.3190322580645161,0.40840514256683774
2016-06-30,0.12933333333333333,0.40776121654062314
2016-07-31,0.14451612903225808,0.40709582631353475
2016-08-31,0.14483870967741935,0.40643043608644636
2016-09-30,0.18166666666666667,0.40578651006023175
2016-10-31,0.16516129032258065,0.40512111983314336
2016-11-30,0.42866666666666664,0.40447719380692876
2016-12-31,0.4593548387096774,0.40381180357984037
2017-01-31,0.30870967741935484,0.403146413352752
2017-02-28,0.6557142857142857,0.402545415728285
2017-03-31,0.1774193548387097,0.4018800255011966
2017-04-30,0.27133333333333337,0.401236099474982
2017-05-31,0.7493548387096775,0.4005707092478936
2017-06-30,0.16699999999999998,0.399926783221679
2017-07-31,0.1503225806451613,0.3992613929945906
2017-08-31,0.2509677419354839,0.39859600276750223
2017-09-30,0.20866666666666667,0.39795207674128763
2017-10-31,0.6487096774193548,0.39728668651419924
2017-11-30,0.4296666666666667,0.39664276048798464
2017-12-31,0.38903225806451613,0.39597737026089624
2018-01-31,0.4958064516129032,0.39531198003380785
2018-02-28,1.1596428571428572,0.3947109824093409
2018-03-31,0.20516129032258065,0.3940455921822525
2018-04-30,0.592,0.3934016661560379
2018-05-31,0.29870967741935484,0.3927362759289495
2018-06-30,0.10800000000000001,0.39209234990273495
2018-07-31,0.31225806451612903,0.3914269596756465
2018-08-31,0.31451612903225806,0.3907615694485581
2018-09-30,0.2866666666666667,0.3901176434223435
2018-10-31,0.3867741935483871,0.3894522531952551
2018-11-30,0.39666666666666667,0.38880832716904057
2018-12-31,0.7287096774193549,0.3881429369419521
2019-01-31,0.35806451612903223,0.38747754671486373
2019-02-28,0.8585714285714285,0.3868765490903968
2019-03-31,0.37,0.38621115886330837
2019-04-30,0.339,0.3855672328370938
2019-05-31,0.48096774193548386,0.38490184261000543
2019-06-30,0.20800000000000002,0.3842579165837908
2019-07-31,0.5658064516129032,0.38359252635670243
2019-08-31,0.27741935483870966,0.382927136129614
2019-09-30,0.17600000000000002,0.38228321010339944
2019-10-31,0.3132258064516129,0.38161781987631105
2019-11-30,0.24933333333333335,0.38097389385009645
2019-12-31,0.5783870967741935,0.38030850362300805
2020-01-31,0.7087096774193548,0.3796431133959196
2020-02-29,1.1286206896551723,0.37902065157057885
2020-03-31,0.2641935483870968,0.37835526134349046
2020-04-30,0.5186666666666667,0.3777113353172759
2020-05-31,0.22483870967741934,0.37704594509018746
2020-06-30,0.6913333333333332,0.3764020190639729
2020-07-31,0.36032258064516126,0.37573662883688447
2020-08-31,0.3138709677419355,0.3750712386097961
2020-09-30,0.4966666666666667,0.37442731258358153
2020-10-31,0.6009677419354839,0.3737619223564931
2020-11-30,0.5416666666666666,0.37311799633027853
2020-12-31,0.4693548387096774,0.3724526061031901
2021-01-31,0.5683870967741936,0.3717872158761017
2021-02-28,0.6021428571428571,0.3711862182516348
2021-03-31,0.31225806451612903,0.37052082802454633
2021-04-30,0.238,0.3698769019983318
2021-05-31,0.24870967741935485,0.3692115117712434
2021-06-30,0.37733333333333335,0.3685675857450288
2021-07-31,0.1496774193548387,0.3679021955179404
2021-08-31,0.25225806451612903,0.367236805290852
2021-09-30,0.109,0.3665928792646374
2021-10-31,0.14161290322580647,0.365927489037549
2021-11-30,0.41933333333333334,0.3652835630113344
2021-12-31,0.2525806451612903,0.364618172784246
2022-01-31,0.4912903225806452,0.36395278255715763
2022-02-28,0.6407142857142858,0.36335178493269066
2022-03-31,0.17419354838709677,0.36268639470560227
2022-04-30,0.18066666666666667,0.36204246867938766
2022-05-31,0.3006451612903226,0.36137707845229927
2022-06-30,0.19466666666666665,0.36073315242608467
2022-07-31,0.29774193548387096,0.3600677621989963
2022-08-31,0.21064516129032257,0.3594023719719079
2022-09-30,0.13133333333333333,0.3587584459456933
2022-10-31,0.4458064516129032,0.3580930557186049
2022-11-30,0.39766666666666667,0.3574491296923903
2022-12-31,0.2627272727272727,0.3567837394653019
